basarea,uparea,rchindex,rchid,dsrch_nrch,dsrch_rchid,start_lat,end_lat,start_lon,end_lon,numuprch,uprch_nrch1,uprch_nrch2,uprch_nrch3,uprch_nrch4,uprch_nrch5,uprch_nrch6,uprch_nrch7,uprch_nrch8,uprch_nrch9,uprch_nrch10,uprch_rchid1,uprch_rchid2,uprch_rchid3,uprch_rchid4,uprch_rchid5,uprch_rchid6,uprch_rchid7,uprch_rchid8,uprch_rchid9,uprch_rchid10,rchslope,rchman_n,rchwidth,rchlength,,,
1723520,1724000,453,15353822,229,15394870,-46.099,-46.083,167.92,167.907,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0126,0.024,1.88,439,,,
1099776,3393000,454,15425846,403,15425686,-46.121,-46.129,168.058,168.034,2,512,513,-999,-999,-999,-999,-999,-999,-999,-999,15426086,15321982,-999,-999,-999,-999,-999,-999,-999,-999,0.0023,0.024,2.67,2247,,,
2557952,2558000,455,15344934,403,15425686,-46.134,-46.129,168.055,168.034,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.00E-04,0.024,2.31,862,,,
3093952,3094000,456,15271068,399,15279388,-45.618,-45.628,167.959,167.975,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0861,0.024,2.55,1726,,,
2757824,2758000,457,15264780,399,15279388,-45.629,-45.628,167.941,167.975,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.102,0.024,2.4,1779,,,
2752832,2753000,458,15280516,347,15287772,-45.721,-45.723,168.057,168.074,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0105,0.024,2.4,2083,,,
2700544,2701000,459,15260220,347,15287772,-45.724,-45.723,168.038,168.074,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0131,0.024,2.37,2110,,,
2945280,2945000,460,15342245,369,15356973,-46.018,-46.023,167.969,167.984,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.038,0.024,2.48,2281,,,
2532800,2533000,461,15335077,369,15356973,-46.01,-46.023,167.969,167.984,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0276,0.024,2.3,2989,,,
1179456,3392000,462,15303076,326,15305324,-45.681,-45.676,168.163,168.171,2,516,517,-999,-999,-999,-999,-999,-999,-999,-999,15267188,15301276,-999,-999,-999,-999,-999,-999,-999,-999,0.002,0.024,2.67,930,,,
107648,2175000,463,15268732,326,15305324,-45.671,-45.676,168.164,168.171,2,518,519,-999,-999,-999,-999,-999,-999,-999,-999,15246196,15252580,-999,-999,-999,-999,-999,-999,-999,-999,0.0077,0.024,2.12,756,,,
314112,4977000,464,15374374,417,15383310,-46.253,-46.258,168.123,168.124,2,480,481,-999,-999,-999,-999,-999,-999,-999,-999,15369190,15285774,-999,-999,-999,-999,-999,-999,-999,-999,1.00E-04,0.024,3.26,546,,,
595456,595000,465,15315550,417,15383310,-46.259,-46.258,168.118,168.124,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,1.09,695,,,
3893504,3894000,466,15389438,14,15396294,-46.196,-46.242,168.085,168.095,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0059,0.024,2.87,4026,,,
1646400,1646000,467,15372982,14,15396294,-46.214,-46.242,168.097,168.095,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0138,0.024,1.84,503,,,
2906752,2907000,468,15288940,381,15297252,-45.612,-45.62,168.025,168.067,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0409,0.024,2.47,1939,,,
2067712,2068000,469,15275028,381,15297252,-45.616,-45.62,168.036,168.067,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0526,0.024,2.07,286,,,
2835904,2836000,470,15338381,415,15349509,-45.78,-45.791,168.092,168.126,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0318,0.024,2.44,2496,,,
2192064,2192000,471,15314765,415,15349509,-45.792,-45.791,168.101,168.126,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0251,0.024,2.13,1500,,,
4024896,4025000,472,15283364,413,15292052,-45.745,-45.733,167.964,167.97,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0107,0.024,2.92,1123,,,
987328,987000,473,15234220,413,15292052,-45.737,-45.733,167.985,167.97,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0201,0.024,1.41,655,,,
2987648,2988000,474,15315109,341,15365357,-45.929,-45.947,168.221,168.22,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0347,0.024,2.5,1428,,,
1747328,1747000,475,15308957,341,15365357,-45.947,-45.947,168.242,168.22,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0355,0.024,1.9,680,,,
3179200,3179000,476,15336885,339,15365677,-45.913,-45.929,168.063,168.087,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.016,0.024,2.58,2095,,,
1544576,1545000,477,15320397,339,15365677,-45.918,-45.929,168.072,168.087,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.00E-04,0.024,1.78,410,,,
87616,3858000,478,15335869,371,15359029,-45.976,-45.98,167.991,167.993,2,500,501,-999,-999,-999,-999,-999,-999,-999,-999,15331669,15311205,-999,-999,-999,-999,-999,-999,-999,-999,0.0021,0.024,2.86,499,,,
729088,729000,479,15268789,371,15359029,-45.979,-45.98,168.001,167.993,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0048,0.024,1.21,401,,,
4197824,4198000,480,15369190,464,15374374,-46.232,-46.253,168.12,168.123,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,2.98,1467,,,
464768,465000,481,15285774,464,15374374,-46.255,-46.253,168.114,168.123,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,0.95,285,,,
2652864,2653000,482,15370830,445,15384934,-46.228,-46.241,168.037,168.063,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0019,0.024,2.35,1769,,,
1659072,1659000,483,15361542,445,15384934,-46.253,-46.241,168.048,168.063,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.006,0.024,1.85,1026,,,
2994112,2994000,484,15349053,303,15372405,-45.92,-45.933,168.047,168.052,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0337,0.024,2.51,399,,,
1504512,1505000,485,15306229,303,15372405,-45.913,-45.933,168.058,168.052,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0382,0.024,1.75,1032,,,
2520000,2520000,486,15278924,269,15282084,-45.633,-45.654,167.995,167.999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0315,0.024,2.29,1606,,,
1958272,1958000,487,15256548,269,15282084,-45.652,-45.654,168.019,167.999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0583,0.024,2.01,290,,,
2702016,2702000,488,15331421,377,15357821,-45.804,-45.797,168.026,168.016,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0251,0.024,2.38,1274,,,
1511552,1512000,489,15315861,377,15357821,-45.809,-45.797,167.998,168.016,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0448,0.024,1.76,1537,,,
2505792,2506000,490,15315077,437,15338669,-45.892,-45.89,168.057,168.077,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0431,0.024,2.28,1910,,,
1468032,1468000,491,15325533,437,15338669,-45.887,-45.89,168.049,168.077,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0535,0.024,1.73,328,,,
1295936,2706000,492,15356702,24,15373990,-46.174,-46.181,168.072,168.067,2,526,527,-999,-999,-999,-999,-999,-999,-999,-999,15329158,15319286,-999,-999,-999,-999,-999,-999,-999,-999,0.0102,0.024,2.38,1023,,,
1392640,1393000,493,15326806,24,15373990,-46.183,-46.181,168.08,168.067,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0156,0.024,1.69,680,,,
3158784,3159000,494,15374110,38,15387430,-46.173,-46.15,167.962,168.002,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0128,0.024,2.58,2596,,,
820032,820000,495,15295038,38,15387430,-46.144,-46.15,167.992,168.002,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.00E-04,0.024,1.28,512,,,
2176768,2177000,496,15313989,338,15341165,-45.844,-45.837,168.104,168.116,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0159,0.024,2.12,916,,,
1800448,1800000,497,15324381,338,15341165,-45.825,-45.837,168.104,168.116,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0306,0.024,1.93,2473,,,
3478528,3479000,498,15421286,429,15424494,-46.034,-46.086,168.13,168.101,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0031,0.024,2.71,5579,,,
371008,371000,499,15305942,429,15424494,-46.073,-46.086,168.106,168.101,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0038,0.024,0.85,634,,,
2259456,2259000,500,15331669,478,15335869,-45.991,-45.976,167.966,167.991,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.00E-04,0.024,2.17,974,,,
1511424,1511000,501,15311205,478,15335869,-45.968,-45.976,167.989,167.991,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0012,0.024,1.76,980,,,
3163840,3164000,502,15351445,447,15421934,-46.043,-46.072,168.138,168.125,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0031,0.024,2.58,997,,,
591104,591000,503,15292389,447,15421934,-46.062,-46.072,168.122,168.125,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0041,0.024,1.08,268,,,
2041152,2041000,504,15312086,395,15361750,-46.213,-46.204,167.988,167.988,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0233,0.024,2.05,289,,,
816384,816000,505,15296326,395,15361750,-46.201,-46.204,167.978,167.988,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.044,0.024,1.28,253,,,
2122752,2123000,506,15270532,310,15287836,-45.634,-45.643,167.947,167.979,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0544,0.024,2.1,1171,,,
969920,970000,507,15222356,310,15287836,-45.632,-45.643,167.972,167.979,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0118,0.024,1.4,702,,,
1402688,1403000,508,15319789,398,15346701,-46.019,-46.036,167.897,167.904,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0739,0.024,1.69,1357,,,
1386240,1386000,509,15307197,398,15346701,-46.04,-46.036,167.88,167.904,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0355,0.024,1.68,1160,,,
2079552,2080000,510,15291612,235,15292676,-45.655,-45.665,168.089,168.11,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0058,0.024,2.07,1419,,,
579648,580000,511,15243756,235,15292676,-45.655,-45.665,168.094,168.11,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0094,0.024,1.07,482,,,
1890944,1891000,512,15426086,454,15425846,-46.106,-46.121,168.075,168.058,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0015,0.024,1.97,1444,,,
402368,402000,513,15321982,454,15425846,-46.111,-46.121,168.068,168.058,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0019,0.024,0.89,512,,,
1762880,1763000,514,15316525,376,15342445,-45.935,-45.952,168.016,168.024,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0293,0.024,1.9,993,,,
64,396000,515,15277861,376,15342445,-45.952,-45.952,168.024,168.024,2,530,531,-999,-999,-999,-999,-999,-999,-999,-999,15252981,15130101,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,0.88,8,,,
1664448,1664000,516,15267188,462,15303076,-45.692,-45.681,168.161,168.163,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.02,0.024,1.85,296,,,
548480,548000,517,15301276,462,15303076,-45.684,-45.681,168.149,168.163,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0136,0.024,1.04,1023,,,
1332544,1333000,518,15246196,463,15268732,-45.678,-45.671,168.156,168.164,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0038,0.024,1.65,799,,,
734784,735000,519,15252580,463,15268732,-45.665,-45.671,168.167,168.164,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.006,0.024,1.21,1601,,,
1578304,1578000,520,15286292,241,15308292,-45.665,-45.682,168.087,168.099,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0164,0.024,1.8,584,,,
489792,490000,521,15306084,241,15308292,-45.68,-45.682,168.096,168.099,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.005,0.024,0.98,354,,,
1245888,1246000,522,15296877,332,15348837,-46.042,-46.046,167.894,167.91,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0148,0.024,1.59,487,,,
674560,675000,523,15297285,332,15348837,-46.048,-46.046,167.896,167.91,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0131,0.024,1.16,75,,,
1274816,1275000,524,15305021,73,15313789,-45.937,-45.944,168.131,168.121,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0022,0.024,1.61,213,,,
466368,466000,525,15248957,73,15313789,-45.945,-45.944,168.129,168.121,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0023,0.024,0.96,144,,,
916352,916000,526,15329158,492,15356702,-46.164,-46.174,168.074,168.072,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0041,0.024,1.36,202,,,
493504,494000,527,15319286,492,15356702,-46.173,-46.174,168.08,168.072,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0026,0.024,0.98,571,,,
220800,221000,528,15126053,412,15265781,-45.945,-45.95,168.016,168.02,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0916,0.024,0.65,779,,,
192512,193000,529,15249693,412,15265781,-45.945,-45.95,168.022,168.02,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0656,0.024,0.6,98,,,
290176,290000,530,15252981,515,15277861,-45.951,-45.952,168.034,168.024,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0436,0.024,0.75,366,,,
105280,105000,531,15130101,515,15277861,-45.952,-45.952,168.025,168.024,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,0.44,118,,,
